strata,trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
S2,1,1.7466886726,1.7512720644,0.7952577634,0.2047422366,0.0305998169,16.948756609,0.7352832243,0.8552323025,LINEAR
S2,1,1.7760327924,1.7779670562,0.7741477865,0.2258522135,0.032122717,0,0.7111884181,0.8371071549,LINEAR
S2,1,1.8053865153,1.8198499332,0.7359137598,0.2640862402,0.0335993424,0,0.6700602588,0.8017672607,LINEAR
S2,1,1.8211415098,1.8272502617,0.7359137598,0.2640862402,0.0335993424,3.3848548093,0.6700602588,0.8017672607,LINEAR
S2,1,1.847278143,1.8558035229,0.7359137598,0.2640862402,0.0335993424,1.351809487,0.6700602588,0.8017672607,LINEAR
S2,1,1.9793409181,1.9973468997,0.7243586675,0.2756413325,0.034068451,0,0.6575857306,0.7911316044,LINEAR
S2,1,1.9989907295,2.014102908,0.7243586675,0.2756413325,0.034068451,10.883060918,0.6575857306,0.7911316044,LINEAR
S2,1,2.0380157901,2.0418559734,0.7243586675,0.2756413325,0.034068451,13.616220506,0.6575857306,0.7911316044,LINEAR
S2,1,2.0780542812,2.0802174687,0.7243586675,0.2756413325,0.034068451,14.446499915,0.6575857306,0.7911316044,LINEAR
S2,1,2.1364952889,2.1377143496,0.6804124406,0.3195875594,0.0381848685,0,0.6055714736,0.7552534076,LINEAR
S2,1,2.1412443034,2.1781962716,0.6804124406,0.3195875594,0.0381848685,2.2853451455,0.6055714736,0.7552534076,LINEAR
S2,1,2.200973874,2.2133232648,0.6804124406,0.3195875594,0.0381848685,8.0533152493,0.6055714736,0.7552534076,LINEAR
S2,1,2.2222231801,2.2227871611,0.6804124406,0.3195875594,0.0381848685,15.782255849,0.6055714736,0.7552534076,LINEAR
S2,1,2.352829054,2.3581145105,0.4851279104,0.5148720896,0.0418766512,0,0.4030511823,0.5672046386,LINEAR
S2,1,2.361425749,2.3730220312,0.4851279104,0.5148720896,0.0418766512,0.5381515492,0.4030511823,0.5672046386,LINEAR
S2,1,2.4230906849,2.4318466759,0.4851279104,0.5148720896,0.0418766512,10.83937068,0.4030511823,0.5672046386,LINEAR
S2,1,2.4504658305,2.4509307711,0.4851279104,0.5148720896,0.0418766512,8.1154042282,0.4030511823,0.5672046386,LINEAR
S2,1,2.4616175683,2.477448649,0.4851279104,0.5148720896,0.0418766512,7.2172349569,0.4030511823,0.5672046386,LINEAR
S2,1,2.5207384422,2.5453721166,0.4851279104,0.5148720896,0.0418766512,2.9594526297,0.4030511823,0.5672046386,LINEAR
S2,1,2.5853492878,2.6117535142,0.4139563498,0.5860436502,0.0403534571,0,0.3348650272,0.4930476723,LINEAR
S2,1,2.6483612394,2.6523418046,0.4139563498,0.5860436502,0.0403534571,4.6501066316,0.3348650272,0.4930476723,LINEAR
S2,1,2.6758849293,2.7043090348,0.4139563498,0.5860436502,0.0403534571,0.0255628627,0.3348650272,0.4930476723,LINEAR
S2,1,2.7821897028,2.8535587962,0.4139563498,0.5860436502,0.0403534571,1.192062441,0.3348650272,0.4930476723,LINEAR
S2,1,2.8683407488,2.8739149626,0.4139563498,0.5860436502,0.0403534571,1.8823496859,0.3348650272,0.4930476723,LINEAR
S2,1,3.0250023466,3.1327106785,0.4139563498,0.5860436502,0.0403534571,1.0784596268,0.3348650272,0.4930476723,LINEAR
S2,1,3.2068752146,3.3082589297,0.2425640136,0.7574359864,0.089034973,0,0.0680586731,0.417069354,LINEAR
S2,1,3.5816273834,I,0,1,0,0,0,0,LINEAR
